Departure_Date,Group_Number,Pre-order_Date,Sex,Age,Region,Pre-order_Count,Has_NaN_Sex,Has_NaN_Age,Has_NaN_Residence,Is_Female,Is_30s,Is_China,quantity,sales,engaged,Sales_in_real,Quantity_in_real,Diff_Dep_Pre
2024-06-20,1,2024-06-08,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,433350.0,97.0,12
2024-06-20,3,2024-06-19,Female,30s,China,2,0,0,0,1,1,1,0.0,0.0,0.0,178100.0,44.0,1
2024-06-20,1,2024-06-17,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,71820.0,23.0,3
2024-06-20,2,2024-06-18,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,17900.0,7.0,2
2024-06-20,2,2024-06-17,Male,20s,China,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,1,2024-06-08,Female,30s,China,2,0,0,0,1,1,1,0.0,0.0,0.0,2400.0,3.0,12
2024-06-20,2,2024-06-17,Female,20s,China,3,0,0,0,1,0,1,0.0,0.0,0.0,15000.0,1.0,3
2024-06-20,3,2024-06-18,Female,40s,China,6,0,0,0,1,0,1,2.0,15390.0,1.0,46129.0,8.0,2
2024-06-20,3,2024-06-08,Female,30s,South Korea,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,12
2024-06-20,3,2024-06-18,Male,20s,Japan,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,1,2024-06-17,Female,20s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,1,2024-06-18,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,2,2024-06-18,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,132600.0,30.0,2
2024-06-20,2,2024-06-18,Female,20s,China,2,0,0,0,1,0,1,1.0,7695.0,1.0,26555.0,5.0,2
2024-06-20,1,2024-06-17,Female,20s,Japan,4,0,0,0,1,0,0,0.0,0.0,0.0,32210.0,15.0,3
2024-06-20,3,2024-06-17,Female,30s,China,4,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,2,2024-06-19,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,10000.0,1.0,1
2024-06-20,1,2024-06-19,,,,21,1,1,1,0,0,0,0.0,0.0,0.0,39739.0,8.0,1
2024-06-20,1,2024-06-18,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,143985.0,17.0,2
2024-06-20,1,2024-06-19,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,142020.0,34.0,1
2024-06-20,2,2024-06-19,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,89314.0,23.0,1
2024-06-20,2,2024-06-18,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,36840.0,9.0,2
2024-06-20,1,2024-06-15,,,,6,1,1,1,0,0,0,0.0,0.0,0.0,7300.0,10.0,5
2024-06-20,2,2024-06-18,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,17680.0,4.0,2
2024-06-20,3,2024-06-19,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,2,2024-06-18,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,189260.0,39.0,2
2024-06-20,3,2024-06-19,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,41204.0,25.0,1
2024-06-20,2,2024-06-19,,,,20,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,2,2024-06-16,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,54300.0,19.0,4
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,51652.0,23.0,2
2024-06-20,1,2024-06-19,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,2,2024-06-19,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,131700.0,13.0,1
2024-06-20,3,2024-06-18,,,,30,1,1,1,0,0,0,0.0,0.0,0.0,119340.0,27.0,2
2024-06-20,1,2024-06-15,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,61984.0,32.0,5
2024-06-20,1,2024-06-15,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,3580.0,1.0,5
2024-06-20,1,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,79450.0,20.0,1
2024-06-20,2,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,2,2024-06-17,Female,20s,Japan,1,0,0,0,1,0,0,0.0,0.0,0.0,81516.0,25.0,3
2024-06-20,3,2024-06-15,Female,40s,South Korea,1,0,0,0,1,0,0,3.0,11685.0,1.0,43504.0,10.0,5
2024-06-20,1,2024-06-19,Female,20s,Taiwan,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,3,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,121400.0,22.0,1
2024-06-20,3,2024-05-26,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,25
2024-06-20,1,2024-06-16,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,10000.0,1.0,4
2024-06-20,3,2024-06-11,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9
2024-06-20,1,2024-05-31,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,245816.0,21.0,20
2024-06-20,2,2024-06-19,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,3,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,18
2024-06-20,2,2024-06-15,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-20,3,2024-06-10,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,44240.0,6.0,10
2024-06-20,1,2024-06-06,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,14
2024-06-20,3,2024-06-18,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,98400.0,21.0,2
2024-06-20,3,2024-06-15,,,,20,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-20,3,2024-06-18,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,8260.0,5.0,2
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,11480.0,3.0,2
2024-06-20,2,2024-06-10,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,11950.0,4.0,10
2024-06-20,2,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,192916.0,13.0,3
2024-06-20,3,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,23700.0,2.0,3
2024-06-20,1,2024-06-17,,,,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,8000.0,10.0,1
2024-06-20,1,2024-06-16,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-06-20,3,2024-06-16,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-06-20,2,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,8720.0,5.0,2
2024-06-20,2,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,23000.0,4.0,1
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,154160.0,8.0,2
2024-06-20,3,2024-06-15,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-20,2,2024-06-15,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-20,2,2024-06-17,,,,6,1,1,1,0,0,0,0.0,0.0,0.0,4100.0,6.0,3
2024-06-20,3,2024-06-16,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,13095.0,1.0,4
2024-06-20,2,2024-06-16,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4
2024-06-20,3,2024-06-16,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,11700.0,4.0,4
2024-06-20,2,2024-06-16,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,2600.0,1.0,4
2024-06-20,1,2024-06-17,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,7438.0,6.0,3
2024-06-20,3,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,6500.0,1.0,3
2024-06-20,3,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,23700.0,2.0,3
2024-06-20,3,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,2,2024-06-17,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,1,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,9210.0,4.0,3
2024-06-20,2,2024-06-17,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-20,3,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,2,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,13100.0,9.0,2
2024-06-20,3,2024-06-18,,,,1,1,1,1,0,0,0,3.0,23085.0,1.0,23085.0,3.0,2
2024-06-20,1,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,3,2024-06-18,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,1,2024-06-18,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,21839.0,8.0,2
2024-06-20,1,2024-06-18,,,,15,1,1,1,0,0,0,0.0,0.0,0.0,99859.0,15.0,2
2024-06-20,3,2024-06-18,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,3300.0,1.0,2
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,2,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,6900.0,1.0,2
2024-06-20,2,2024-06-18,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,8800.0,6.0,2
2024-06-20,2,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,45800.0,7.0,2
2024-06-20,2,2024-06-18,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,3,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,3,2024-06-18,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,2,2024-06-19,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,1,2024-06-19,,,,30,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,1,2024-06-18,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,33600.0,3.0,2
2024-06-20,1,2024-06-18,,,,30,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,3,2024-06-18,,,,30,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,17400.0,2.0,1
2024-06-20,2,2024-06-19,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,3400.0,3.0,1
2024-06-20,1,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-20,3,2024-06-15,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,40300.0,4.0,5
2024-06-20,1,2024-06-15,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,185615.0,48.0,5
2024-06-20,1,2024-06-11,Female,30s,Japan,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,9
2024-06-20,1,2024-06-18,Female,40s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-20,3,2024-06-14,Female,30s,China,4,0,0,0,1,1,1,0.0,0.0,0.0,110320.0,24.0,6
2024-06-20,3,2024-05-27,Female,30s,China,2,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,24
2024-06-21,3,2024-06-16,Female,50s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,77570.0,22.0,5
2024-06-21,3,2024-06-11,Female,40s,China,5,0,0,0,1,0,1,0.0,0.0,0.0,12880.0,9.0,10
2024-06-21,1,2024-06-19,Female,20s,China,2,0,0,0,1,0,1,0.0,0.0,0.0,26200.0,4.0,2
2024-06-21,2,2024-06-19,Female,30s,China,11,0,0,0,1,1,1,0.0,0.0,0.0,94827.0,27.0,2
2024-06-21,2,2024-06-20,Female,20s,China,5,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1
2024-06-21,1,2024-06-19,Male,30s,Japan,5,0,0,0,0,1,0,0.0,0.0,0.0,93438.0,23.0,2
2024-06-21,3,2024-06-19,Female,20s,Japan,1,0,0,0,1,0,0,0.0,0.0,0.0,24600.0,6.0,2
2024-06-21,2,2024-06-19,Female,30s,China,3,0,0,0,1,1,1,0.0,0.0,0.0,64810.0,15.0,2
2024-06-21,1,2024-06-19,Female,30s,Japan,3,0,0,0,1,1,0,0.0,0.0,0.0,23896.0,10.0,2
2024-06-21,2,2024-06-14,Female,40s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,72800.0,7.0,7
2024-06-21,3,2024-06-19,Female,30s,Japan,6,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,3,2024-06-19,Female,30s,China,1,0,0,0,1,1,1,2.0,7790.0,1.0,13730.0,4.0,2
2024-06-21,1,2024-06-19,Female,30s,China,3,0,0,0,1,1,1,2.0,7790.0,1.0,54028.0,16.0,2
2024-06-21,1,2024-06-20,Female,40s,Hong Kong,1,0,0,0,1,0,0,0.0,0.0,0.0,40890.0,13.0,1
2024-06-21,3,2024-06-18,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,17019.0,9.0,3
2024-06-21,2,2024-06-18,Female,40s,Other,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-21,1,2024-06-15,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,99384.0,25.0,6
2024-06-21,1,2024-06-16,Male,30s,Other,2,0,0,0,0,1,0,0.0,0.0,0.0,236640.0,39.0,5
2024-06-21,3,2024-06-18,Male,30s,Other,8,0,0,0,0,1,0,0.0,0.0,0.0,148994.0,52.0,3
2024-06-21,2,2024-06-19,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,15800.0,16.0,2
2024-06-21,2,2024-06-15,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,1819.0,2.0,6
2024-06-21,1,2024-06-17,Male,30s,Other,2,0,0,0,0,1,0,0.0,0.0,0.0,2900.0,1.0,4
2024-06-21,1,2024-06-10,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,4900.0,7.0,11
2024-06-21,3,2024-06-17,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,20298.0,11.0,4
2024-06-21,1,2024-06-20,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-21,1,2024-06-16,Male,30s,Other,20,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5
2024-06-21,3,2024-06-06,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,15
2024-06-21,1,2024-06-18,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,8758.0,6.0,3
2024-06-21,2,2024-06-19,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,72800.0,13.0,2
2024-06-21,1,2024-06-20,Male,30s,Other,23,0,0,0,0,1,0,0.0,0.0,0.0,6300.0,4.0,1
2024-06-21,1,2024-06-18,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,44019.0,9.0,3
2024-06-21,1,2024-06-18,Male,30s,Other,3,0,0,0,0,1,0,0.0,0.0,0.0,45759.0,10.0,3
2024-06-21,1,2024-06-17,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,38919.0,16.0,4
2024-06-21,1,2024-06-19,Male,30s,Other,10,0,0,0,0,1,0,0.0,0.0,0.0,147420.0,33.0,2
2024-06-21,3,2024-06-19,Female,50s,Japan,18,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,2,2024-06-19,Female,40s,China,2,0,0,0,1,0,1,0.0,0.0,0.0,7040.0,4.0,2
2024-06-21,1,2024-06-19,Female,50s,China,3,0,0,0,1,0,1,0.0,0.0,0.0,51051.0,14.0,2
2024-06-21,2,2024-06-19,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,78588.0,10.0,2
2024-06-21,1,2024-06-19,Male,30s,China,2,0,0,0,0,1,1,0.0,0.0,0.0,99000.0,11.0,2
2024-06-21,2,2024-06-15,Female,20s,China,2,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,6
2024-06-21,3,2024-06-17,Female,60s,China,5,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,4
2024-06-21,2,2024-06-19,Female,20s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,4219.0,3.0,2
2024-06-21,3,2024-06-18,Female,20s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,24040.0,4.0,3
2024-06-21,2,2024-06-19,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,24010.0,17.0,2
2024-06-21,2,2024-06-19,Female,40s,China,2,0,0,0,1,0,1,0.0,0.0,0.0,41838.0,18.0,2
2024-06-21,3,2024-06-18,Female,30s,China,4,0,0,0,1,1,1,4.0,15580.0,1.0,61160.0,19.0,3
2024-06-21,3,2024-06-17,Female,50s,China,10,0,0,0,1,0,1,0.0,0.0,0.0,93560.0,22.0,4
2024-06-21,3,2024-06-19,Male,30s,China,3,0,0,0,0,1,1,0.0,0.0,0.0,22150.0,4.0,2
2024-06-21,3,2024-06-17,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,114930.0,15.0,4
2024-06-21,1,2024-06-15,Female,30s,China,5,0,0,0,1,1,1,0.0,0.0,0.0,91528.0,21.0,6
2024-06-21,3,2024-06-20,Female,40s,Japan,4,0,0,0,1,0,0,0.0,0.0,0.0,152960.0,48.0,1
2024-06-21,2,2024-06-19,Male,20s,China,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,1,2024-06-19,Male,30s,China,2,0,0,0,0,1,1,0.0,0.0,0.0,140019.0,30.0,2
2024-06-21,3,2024-06-16,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,5
2024-06-21,1,2024-06-20,Female,30s,Hong Kong,20,0,0,0,1,1,0,0.0,0.0,0.0,14040.0,3.0,1
2024-06-21,3,2024-06-18,Female,20s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,126700.0,71.0,3
2024-06-21,1,2024-06-13,Female,40s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,24818.0,8.0,8
2024-06-21,1,2024-06-19,Female,30s,China,3,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,3,2024-06-16,Female,30s,Taiwan,1,0,0,0,1,1,0,0.0,0.0,0.0,15000.0,1.0,5
2024-06-21,1,2024-06-19,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,4800.0,6.0,2
2024-06-21,1,2024-06-19,Female,20s,China,5,0,0,0,1,0,1,0.0,0.0,0.0,28120.0,8.0,2
2024-06-21,1,2024-06-19,Female,20s,China,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,2,2024-06-15,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,8000.0,2.0,6
2024-06-21,1,2024-06-19,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,2,2024-06-20,Female,30s,China,20,0,0,0,1,1,1,0.0,0.0,0.0,53850.0,46.0,1
2024-06-21,2,2024-06-13,Female,20s,Taiwan,4,0,0,0,1,0,0,0.0,0.0,0.0,41019.0,17.0,8
2024-06-21,3,2024-06-17,Female,30s,China,2,0,0,0,1,1,1,0.0,0.0,0.0,69800.0,7.0,4
2024-06-21,2,2024-06-19,Male,30s,China,10,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,1,2024-06-18,Male,30s,Taiwan,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-21,1,2024-06-20,Male,30s,China,3,0,0,0,0,1,1,0.0,0.0,0.0,56500.0,4.0,1
2024-06-21,3,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-21,3,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,12300.0,3.0,2
2024-06-21,1,2024-06-19,,,,6,1,1,1,0,0,0,0.0,0.0,0.0,13138.0,6.0,2
2024-06-21,3,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,2,2024-06-02,Female,30s,China,4,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,19
2024-06-21,3,2024-06-19,,,,6,1,1,1,0,0,0,0.0,0.0,0.0,97100.0,20.0,2
2024-06-21,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,3,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,59100.0,13.0,2
2024-06-21,1,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,88644.0,26.0,2
2024-06-21,2,2024-06-19,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,165800.0,21.0,2
2024-06-21,1,2024-06-20,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,34238.0,13.0,1
2024-06-21,3,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,106700.0,19.0,4
2024-06-21,3,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,14957.0,2.0,3
2024-06-21,1,2024-06-15,,,,15,1,1,1,0,0,0,0.0,0.0,0.0,8000.0,1.0,6
2024-06-21,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,146538.0,38.0,2
2024-06-21,1,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,99538.0,26.0,2
2024-06-21,1,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-21,3,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,67139.0,10.0,3
2024-06-21,2,2024-06-20,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,15020.0,10.0,1
2024-06-21,1,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,1,2024-06-15,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6
2024-06-21,1,2024-06-19,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,2400.0,2.0,2
2024-06-21,2,2024-06-20,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-21,2,2024-06-18,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,151880.0,15.0,3
2024-06-21,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,2,2024-06-19,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,15600.0,8.0,2
2024-06-21,2,2024-06-20,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,59039.0,24.0,1
2024-06-21,1,2024-06-20,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,53229.0,15.0,1
2024-06-21,2,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,148698.0,41.0,2
2024-06-21,3,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,52880.0,12.0,4
2024-06-21,3,2024-06-17,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,30980.0,4.0,4
2024-06-21,2,2024-06-19,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,3,2024-06-19,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,10000.0,1.0,2
2024-06-21,2,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,82342.0,35.0,2
2024-06-21,2,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,59118.0,23.0,2
2024-06-21,1,2024-06-17,Male,50s,Japan,1,0,0,0,0,0,0,0.0,0.0,0.0,128660.0,19.0,4
2024-06-21,1,2024-06-20,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-21,1,2024-06-17,Female,30s,China,6,0,0,0,1,1,1,0.0,0.0,0.0,5100.0,4.0,4
2024-06-21,2,2024-06-19,Female,60s,Japan,10,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-21,1,2024-06-19,Female,40s,Hong Kong,10,0,0,0,1,0,0,0.0,0.0,0.0,74893.0,7.0,2
2024-06-21,3,2024-06-19,Female,30s,South Korea,1,0,0,0,1,1,0,0.0,0.0,0.0,31019.0,3.0,2
2024-06-21,3,2024-06-19,Male,30s,Japan,2,0,0,0,0,1,0,0.0,0.0,0.0,4432.0,4.0,2
2024-06-21,1,2024-06-20,Male,40s,Japan,2,0,0,0,0,0,0,0.0,0.0,0.0,34357.0,7.0,1
2024-06-21,3,2024-06-18,,,,30,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-21,2,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,56200.0,2.0,19
2024-06-21,3,2024-06-19,Female,30s,China,5,0,0,0,1,1,1,0.0,0.0,0.0,183207.0,44.0,2
2024-06-21,2,2024-06-19,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,11870.0,10.0,2
2024-06-21,3,2024-06-12,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,4800.0,4.0,9
2024-06-21,1,2024-06-11,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10
2024-06-21,1,2024-06-17,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,28100.0,11.0,4
2024-06-21,1,2024-06-18,Female,30s,China,4,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,3
2024-06-21,3,2024-06-19,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,35400.0,2.0,2
2024-06-21,2,2024-06-14,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,3719.0,2.0,7
2024-06-21,2,2024-06-18,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,30000.0,2.0,3
2024-06-21,3,2024-06-05,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,16
